145,0.004175
146,0.004174
147,0.004173
148,0.004172
149,0.004171
150,0.004169
151,0.004168
152,0.004167
153,0.004166
154,0.004165
155,0.004164
156,0.004163
157,0.004162
158,0.004161
159,0.004160
160,0.004159
161,0.004158
162,0.004157
163,0.004156
164,0.004155
165,0.004154
166,0.004153
167,0.004152
168,0.004151
169,0.004150
170,0.004149
171,0.004148
172,0.004147
173,0.004146
174,0.004145
175,0.004145
176,0.004144
177,0.004143
178,0.004142
179,0.004141
180,0.004140
181,0.004139
182,0.004138
183,0.004138
184,0.004137
185,0.004136
186,0.004135
187,0.004134
188,0.004133
189,0.004132
190,0.004131
191,0.004130
192,0.004130
193,0.004129
194,0.004128
195,0.004127
196,0.004126
197,0.004125
198,0.004124
199,0.004123
200,0.004122
201,0.004121
202,0.004120
203,0.004119
204,0.004118
205,0.004117
206,0.004116
207,0.004115
208,0.004114
209,0.004113
210,0.004112
211,0.004111
212,0.004110
213,0.004109
214,0.004108
215,0.004107
216,0.004106
217,0.004105
218,0.004104
219,0.004102
220,0.004101
221,0.004100
222,0.004099
223,0.004098
224,0.004096
225,0.004095
226,0.004094
227,0.004093
228,0.004091
229,0.004090
230,0.004089
231,0.004087
232,0.004086
233,0.004085
234,0.004083
235,0.004082
236,0.004080
237,0.004079
238,0.004077
239,0.004076
240,0.004074
241,0.004073
242,0.004071
243,0.004070
244,0.004068
245,0.004066
246,0.004065
247,0.004063
248,0.004061
249,0.004060
250,0.004058
251,0.004056
252,0.004054
253,0.004052
254,0.004050
255,0.004049
256,0.004047
257,0.004045
258,0.004043
259,0.004041
260,0.004039
261,0.004036
262,0.004034
263,0.004032
264,0.004030
265,0.004028
266,0.004025
267,0.004023
268,0.004021
269,0.004018
270,0.004016
271,0.004014
272,0.004011
273,0.004009
274,0.004006
275,0.004003
276,0.004001
277,0.003998
278,0.003995
279,0.003993
280,0.003990
281,0.003987
282,0.003984
283,0.003981
284,0.003978
285,0.003975
286,0.003972
287,0.003969
288,0.003966
289,0.003962
290,0.003959
291,0.003956
292,0.003952
293,0.003949
294,0.003946
295,0.003942
296,0.003938
297,0.003935
298,0.003931
299,0.003927
300,0.003923
301,0.003919
302,0.003916
303,0.003911
304,0.003907
305,0.003903
306,0.003899
307,0.003895
308,0.003890
309,0.003886
310,0.003882
311,0.003877
312,0.003872
313,0.003868
314,0.003863
315,0.003858
316,0.003853
317,0.003848
318,0.003843
319,0.003838
320,0.003833
321,0.003827
322,0.003822
323,0.003816
324,0.003811
325,0.003805
326,0.003799
327,0.003794
328,0.003788
329,0.003782
330,0.003776
331,0.003770
332,0.003763
333,0.003757
334,0.003750
335,0.003744
336,0.003737
337,0.003731
338,0.003724
339,0.003717
340,0.003710
341,0.003703
342,0.003696
343,0.003688
344,0.003681
345,0.003674
346,0.003666
347,0.003658
348,0.003651
349,0.003643
350,0.003635
351,0.003627
352,0.003619
353,0.003611
354,0.003602
355,0.003594
356,0.003585
357,0.003577
358,0.003568
359,0.003560
360,0.003551
361,0.003542
362,0.003533
363,0.003524
364,0.003515
365,0.003505
366,0.003496
367,0.003487
368,0.003477
369,0.003468
370,0.003458
371,0.003448
372,0.003439
373,0.003429
374,0.003419
375,0.003409
376,0.003399
377,0.003389
378,0.003379
379,0.003369
380,0.003358
381,0.003348
382,0.003338
383,0.003327
384,0.003317
385,0.003306
386,0.003296
387,0.003285
388,0.003275
389,0.003264
390,0.003253
391,0.003242
392,0.003232
393,0.003221
394,0.003210
395,0.003199
396,0.003188
397,0.003177
398,0.003166
399,0.003155
400,0.003143
401,0.003132
402,0.003121
403,0.003109
404,0.003098
405,0.003086
406,0.003074
407,0.003063
408,0.003051
409,0.003039
410,0.003027
411,0.003014
412,0.003002
413,0.002989
414,0.002977
415,0.002964
416,0.002951
417,0.002938
418,0.002925
419,0.002911
420,0.002897
421,0.002883
422,0.002869
423,0.002855
424,0.002840
425,0.002825
426,0.002810
427,0.002795
428,0.002779
429,0.002763
430,0.002747
431,0.002730
432,0.002713
433,0.002696
434,0.002678
435,0.002660
436,0.002642
437,0.002623
438,0.002604
439,0.002585
440,0.002565
441,0.002545
442,0.002524
443,0.002503
444,0.002482
445,0.002460
446,0.002438
447,0.002416
448,0.002393
449,0.002369
450,0.002346
451,0.002322
452,0.002297
453,0.002273
454,0.002248
455,0.002223
456,0.002197
457,0.002171
458,0.002145
459,0.002118
460,0.002092
461,0.002065
462,0.002038
463,0.002010
464,0.001983
465,0.001955
466,0.001927
467,0.001899
468,0.001872
469,0.001843
470,0.001815
471,0.001787
472,0.001759
473,0.001731
474,0.001703
475,0.001675
476,0.001647
477,0.001619
478,0.001591
479,0.001563
480,0.001536
481,0.001508
482,0.001481
483,0.001454
484,0.001427
485,0.001400
486,0.001374
487,0.001348
488,0.001322
489,0.001296
490,0.001271
491,0.001246
492,0.001221
493,0.001196
494,0.001172
495,0.001148
496,0.001124
497,0.001101
498,0.001078
499,0.001055
500,0.001033
501,0.001011
502,0.000989
503,0.000968
504,0.000947
505,0.000926
506,0.000906
507,0.000886
508,0.000866
509,0.000847
510,0.000828
511,0.000810
512,0.000791
513,0.000774
514,0.000756
515,0.000739
516,0.000722
517,0.000706
518,0.000689
519,0.000674
520,0.000658
521,0.000643
522,0.000628
523,0.000614
524,0.000600
525,0.000586
526,0.000572
527,0.000559
528,0.000546
529,0.000533
530,0.000521
531,0.000509
532,0.000497
533,0.000486
534,0.000474
535,0.000463
536,0.000453
537,0.000442
538,0.000432
539,0.000422
540,0.000412
541,0.000403
542,0.000394
543,0.000385
544,0.000376
545,0.000368
546,0.000359
547,0.000351
548,0.000343
549,0.000336
550,0.000328
551,0.000321
552,0.000314
553,0.000307
554,0.000301
555,0.000294
556,0.000288
557,0.000282
558,0.000276
559,0.000270
560,0.000264
561,0.000259
562,0.000253
563,0.000248
564,0.000243
565,0.000238
566,0.000233
567,0.000229
568,0.000224
569,0.000220
570,0.000215
571,0.000211
572,0.000207
573,0.000203
574,0.000199
575,0.000196
576,0.000192
577,0.000189
578,0.000185
579,0.000182
580,0.000179
581,0.000176
582,0.000173
583,0.000170
584,0.000167
585,0.000164
586,0.000161
587,0.000159
588,0.000156
589,0.000153
590,0.000151
591,0.000149
592,0.000146
593,0.000144
594,0.000142
595,0.000140
596,0.000138
597,0.000136
598,0.000134
599,0.000132
600,0.000130
601,0.000128
602,0.000127
603,0.000125
604,0.000123
605,0.000122
606,0.000120
607,0.000118
608,0.000117
609,0.000115
610,0.000114
611,0.000113
612,0.000111
613,0.000110
614,0.000109
615,0.000107
616,0.000106
617,0.000105
618,0.000104
619,0.000103
620,0.000102
621,0.000100
622,0.000099
623,0.000098
624,0.000097
625,0.000096
626,0.000095
627,0.000094
628,0.000093
629,0.000093
630,0.000092
631,0.000091
632,0.000090
633,0.000089
634,0.000088
635,0.000087
636,0.000087
637,0.000086
638,0.000085
639,0.000084
640,0.000084
641,0.000083
642,0.000082
643,0.000082
644,0.000081
645,0.000080
646,0.000080
647,0.000079
648,0.000078
649,0.000078
650,0.000077
651,0.000076
652,0.000076
653,0.000075
654,0.000075
655,0.000074
656,0.000074
657,0.000073
658,0.000073
659,0.000072
660,0.000071
661,0.000071
662,0.000070
663,0.000070
664,0.000069
665,0.000069
666,0.000068
667,0.000068
668,0.000068
669,0.000067
670,0.000067
671,0.000066
672,0.000066
673,0.000065
674,0.000065
675,0.000064
676,0.000064
677,0.000064
678,0.000063
679,0.000063
680,0.000062
681,0.000062
682,0.000062
683,0.000061
684,0.000061
685,0.000061
686,0.000060
687,0.000060
688,0.000059
689,0.000059
690,0.000059
691,0.000058
692,0.000058
693,0.000058
694,0.000057
695,0.000057
696,0.000057
697,0.000056
698,0.000056
699,0.000056
700,0.000055
701,0.000055
702,0.000055
703,0.000054
704,0.000054
705,0.000054
706,0.000054
707,0.000053
708,0.000053
709,0.000053
710,0.000052
711,0.000052
712,0.000052
713,0.000052
714,0.000051
715,0.000051
716,0.000051
717,0.000050
718,0.000050
719,0.000050
720,0.000050
721,0.000049
722,0.000049
723,0.000049
724,0.000049
725,0.000048
726,0.000048
727,0.000048
728,0.000048
729,0.000047
730,0.000047
731,0.000047
732,0.000047
733,0.000046
734,0.000046
735,0.000046
736,0.000046
737,0.000045
738,0.000045
739,0.000045
740,0.000045
741,0.000045
742,0.000044
743,0.000044
744,0.000044
745,0.000044
746,0.000043
747,0.000043
748,0.000043
749,0.000043
750,0.000043
751,0.000042
752,0.000042
753,0.000042
754,0.000042
755,0.000042
756,0.000041
757,0.000041
758,0.000041
759,0.000041
760,0.000041
761,0.000040
762,0.000040
763,0.000040
764,0.000040
765,0.000040
766,0.000040
767,0.000039
768,0.000039
769,0.000039
770,0.000039
771,0.000039
772,0.000038
773,0.000038
774,0.000038
775,0.000038
776,0.000038
777,0.000038
778,0.000037
779,0.000037
780,0.000037
781,0.000037
782,0.000037
783,0.000037
784,0.000036
785,0.000036
786,0.000036
787,0.000036
788,0.000036
789,0.000036
790,0.000035
791,0.000035
792,0.000035
793,0.000035
794,0.000035
795,0.000035
796,0.000035
797,0.000034
798,0.000034
799,0.000034
800,0.000034
801,0.000034
802,0.000034
803,0.000034
804,0.000033
805,0.000033
806,0.000033
807,0.000033
808,0.000033
809,0.000033
810,0.000033
811,0.000032
812,0.000032
813,0.000032
814,0.000032
815,0.000032
816,0.000032
817,0.000032
818,0.000031
819,0.000031
820,0.000031
821,0.000031
822,0.000031
823,0.000031
824,0.000031
825,0.000031
826,0.000030
827,0.000030
828,0.000030
829,0.000030
830,0.000030
831,0.000030
832,0.000030
833,0.000030
834,0.000029
835,0.000029
836,0.000029
837,0.000029
838,0.000029
839,0.000029
840,0.000029
841,0.000029
842,0.000028
843,0.000028
844,0.000028
845,0.000028
846,0.000028
847,0.000028
848,0.000028
849,0.000028
850,0.000028
851,0.000027
852,0.000027
853,0.000027
854,0.000027
855,0.000027
856,0.000027
857,0.000027
858,0.000027
859,0.000027
860,0.000027
861,0.000026
862,0.000026
863,0.000026
864,0.000026
865,0.000026
866,0.000026
867,0.000026
868,0.000026
869,0.000026
870,0.000026
871,0.000025
872,0.000025
873,0.000025
874,0.000025
875,0.000025
876,0.000025
877,0.000025
878,0.000025
879,0.000025
880,0.000025
881,0.000025
882,0.000024
883,0.000024
884,0.000024
885,0.000024
886,0.000024
887,0.000024
888,0.000024
889,0.000024
890,0.000024
891,0.000024
892,0.000024
893,0.000023
894,0.000023
895,0.000023
896,0.000023
897,0.000023
898,0.000023
899,0.000023
900,0.000023
901,0.000023
902,0.000023
903,0.000023
904,0.000023
905,0.000022
906,0.000022
907,0.000022
908,0.000022
909,0.000022
910,0.000022
911,0.000022
912,0.000022
913,0.000022
914,0.000022
915,0.000022
916,0.000022
917,0.000021
918,0.000021
919,0.000021
920,0.000021
921,0.000021
922,0.000021
923,0.000021
924,0.000021
925,0.000021
926,0.000021
927,0.000021
928,0.000021
929,0.000021
930,0.000021
931,0.000020
932,0.000020
933,0.000020
934,0.000020
935,0.000020
936,0.000020
937,0.000020
938,0.000020
939,0.000020
940,0.000020
941,0.000020
942,0.000020
943,0.000020
944,0.000020
945,0.000020
946,0.000019
947,0.000019
948,0.000019
949,0.000019
950,0.000019
951,0.000019
952,0.000019
953,0.000019
954,0.000019
955,0.000019
956,0.000019
957,0.000019
958,0.000019
959,0.000019
960,0.000019
961,0.000019
962,0.000018
963,0.000018
964,0.000018
965,0.000018
966,0.000018
967,0.000018
968,0.000018
969,0.000018
970,0.000018
971,0.000018
972,0.000018
973,0.000018
974,0.000018
975,0.000018
976,0.000018
977,0.000018
978,0.000018
979,0.000017
980,0.000017
981,0.000017
982,0.000017
983,0.000017
984,0.000017
985,0.000017
986,0.000017
987,0.000017
988,0.000017
989,0.000017
990,0.000017
991,0.000017
992,0.000017
993,0.000017
994,0.000017
995,0.000017
996,0.000017
997,0.000017
998,0.000016
999,0.000016
